code,name,la,ln,Trains,train_orig
MLY,MAULA ALI,78.550541,17.44041,18,0
MLZ,MALARNA,76.534634,26.231078,8,0
MMA,MUHAMMADABAD,83.376007,26.026235,18,0
MMB,MAHMUDABAD AVDH,81.114404,27.288295,2,0
MMD,MAHESHMUNDA,86.389033,24.232416,4,0
MME,MUL MARORA,79.658279,20.053466,2,0
MMH,MAHADANAPURAM,78.299178,10.953711,1,0
MMK,MADURANTAKAM,79.893087,12.50442,7,0
MMKB,MEKRA MEMERKHAB,85.826852,25.472508,1,0
MML,MADAN MAHAL,79.920425,23.159475,29,0
MMM,MANDAPAM,79.157354,9.280516,10,0
MMPL,MANTAPAMPALLE,79.078603,14.321639,2,0
MMPR,MAMDAPUR HALT,78.97793132,17.38257495,2,0
MMR,MANMAD JN,74.438305,20.249887,186,6
MMS,MANDASA ROAD,84.494113,18.840628,4,0
MMV,MAHALI MARUP,85.879316,22.757135,6,0
MMVR,MURGAMAHADEV RD,85.46586181,22.06048608,2,0
MMY,MARWAR MATHANYA,72.978778,26.532173,6,0
MMZ,MANDAMARI,79.470148,18.971272,2,0
MNAE,MANKAR,87.555822,23.420373,7,0
MNC,MADANKATA,86.70195,24.140881,2,0
MND,MUNDERWA,82.903373,26.776435,2,0
MNDH,MANDIR HASAUD,81.772807,21.226192,3,0
MNDR,MANDI DHANAURA,78.261498,28.953119,7,0
MNE,MANSI JN,86.554446,25.509398,31,0
MNF,MANDA ROAD,82.236678,25.162718,8,0
MNGD,MUNIGUDA,83.488343,19.62753,40,0
MNI,MANGAON,73.275679,18.247286,15,0
MNJ,MANOHARGANJ,81.559075,25.524992,4,0
MNL,MINCHNAL,75.822432,16.971395,6,0
MNM,MANAMADURAI JN,78.45351,9.681539,20,1
MNO,MEHNAR ROAD,85.50447769,25.6543078,5,0
MNP,MANANPUR,86.15540512,25.10493193,21,0
MNQ,MAINPURI,79.034774,27.216507,4,0
MNSR,MANAKSAR,74.383621,29.680074,8,0
MNTT,MULANTURUTTI,76.389673,9.901576,2,0
MNU,MUNDIKOTA,79.834833,21.372513,2,0
MNV,MUNGAOLI,78.11099,24.402175,20,0
MO,MOHOL,75.675995,17.805205,10,0
MOA,MANOPAD,77.941968,15.994114,1,0
MOB,MANOHARABAD,78.454396,17.75573,2,0
MOF,MONDH,82.484637,25.427572,7,0
MOG,MOHIUDDINNAGAR,85.70332323,25.60629639,7,0
MOGA,MOGA,75.168467,30.817296,4,1
MOI,MORI BERA,73.136306,25.035575,4,0
MOL,MULI ROAD,71.43486,22.676562,6,0
MOM,MAMAN,77.861087,28.330372,1,0
MOMU,MOLAKALMURU,76.745727,14.709669,4,0
MON,MODRAN,72.447631,25.187428,8,0
MONR,MOHANUR,78.1422,11.0599,2,0
MOO,MUDDANURU,78.395393,14.688415,14,0
MOP,MOHITNAGAR,88.669651,26.53055,2,0
MOR,MOR,85.85676016,25.43034549,14,0
MOT,MALOUT,74.495508,30.184671,15,0
MOTC,MOTICHUR,78.177678,29.98115,3,0
MOTH,MOTH,78.948673,25.74157,10,0
MOU,MANOHARPUR,85.196894,22.373359,16,0
MOW,MANANWALA,74.966562,31.612827,1,0
MOZ,MUZAFFARNAGAR,77.707807,29.468689,44,0
MPA,MANAPARAI,78.41776524,10.60756201,6,0
MPH,MUNDHA PANDE,78.939038,28.800367,4,0
MPJ,MADANPUR,88.489717,23.005928,1,0
MPL,MADANAPALLE RD,78.554424,13.644442,10,0
MPLM,MARTHIPALAYAM,78.023359,11.021579,2,0
MPLR,MAHIPAL ROAD,88.19117116,24.28754539,2,0
MPML,MOHAPANI MAL,78.910005,21.812143,4,0
MPR,MAKARPURA,73.175422,22.232706,2,0
MPU,MEDAPADU,82.096133,17.005091,5,0
MPY,MURARPUR,86.886908,25.232759,4,0
MQ,MANNARGUDI,79.455639,10.674541,8,4
MQE,MOHAMMADKHERA,76.665757,23.384268,3,0
MQL,MIRKHAL,76.91505737,19.20364111,7,0
MQN,MANYAMKONDA,77.904883,16.683425,1,0
MQO,MUNROTURUTTU,76.6119084,8.994997769,4,0
MQQ,MARKAHANDI U HT,79.191328,22.049857,2,0
MQR,MALKHAID ROAD,77.173961,17.147112,14,0
MQS,MALSIAN SHAHKHT,75.354756,31.110293,2,0
MQU,MURUKKAMPUZHA,76.830245,8.61363,4,0
MQX,MERALGRAM,83.709634,24.19691,4,0
MR,MARTUR,76.902717,17.199686,2,0
MRA,MORENA,78.003442,26.500504,55,0
MRB,MUNIRABAD,76.335537,15.308524,9,0
MRBL,MURIBAHAL,83.016704,20.385885,4,0
MRDD,MORDAR,76.449244,21.74264,4,0
MRDL,MERAMANDOLIL,85.304943,20.802387,4,0
MRDW,MURDESHWAR,74.505247,14.100277,14,0
MRE,MANAURI,81.662491,25.470171,3,0
MRF,MARPALLI,77.771485,17.54542,2,0
MRG,MARGHERITA,95.6726,27.289315,2,0
MRGA,MIRYALAGUDA,79.533503,16.860392,30,0
MRHT,MORANHAT,94.9193076,27.1829782,8,0
MRIJ,MURLIGANJ,87.000446,25.888506,2,1
MRJ,MIRAJ JN,74.638839,16.819946,63,2
MRK,MARKAPUR ROAD,79.301115,15.714678,20,0
MRL,MAROLI,72.889998,21.019949,13,0
MRM,MAMANDURU,79.458115,13.745895,2,0
MRN,MORWANI,74.97796873,23.27648552,3,0
MRND,MORINDA,76.502461,30.791519,5,0
MRPL,MARAMPALLI,81.633874,16.843925,2,0
MRPR,MAU RANIPUR,79.136793,25.261271,15,0
MRR,MURARAI,87.858653,24.440886,15,0
MRT,MATHURA CANT,77.685113,27.491013,6,0
MRTL,MIRTHAL,75.608482,32.112895,2,0
MRTY,MURTI,76.591573,18.681887,4,0
MRWS,MARWAR RANAWAS,73.739883,25.669354,2,0
MRX,MURUD,76.251585,18.380482,2,0
MS,CHENNAI EGMORE,80.260193,13.077678,87,33
MSB,CHENNAI BEACH,80.291601,13.09034,34,0
MSDN,MASUDAN,86.35788307,25.23527139,4,0
MSH,MAHESANA JN,72.388708,23.602623,89,0
MSK,MAHES KHUNT,86.641818,25.46082,12,0
MSMD,MAHASAMUND,82.10389,21.113138,28,0
MSO,MISROD,77.458046,23.168701,2,0
MSR,MASUR,74.144209,17.404241,5,0
MST,MASIT,80.257914,27.269929,2,0
MSW,MASKANWA,82.3597396,27.00137923,14,0
MSZ,MANSA,75.402584,29.989695,14,0
MTC,MEERUT CITY,77.675106,28.97761,54,3
MTD,MERTA ROAD JN,73.917896,26.728077,71,0
MTDM,METUR DAM,77.832008,11.807081,2,1
MTHP,MITHAPUR,69.008695,22.411601,8,0
MTJ,MATHURA JN,77.673117,27.480145,171,2
MTM,MACHILIPATNAM,81.137763,16.171258,9,4
MTP,METUPALAIYAM,76.934533,11.299729,4,2
MTPR,RAIMEHATPUR,76.324311,31.405747,2,0
MTR,MOTIPUR,85.16819722,26.25703872,10,0
MTU,MATMARI,77.302973,16.046723,4,0
MTY,MULTAI,78.26283,21.783543,23,0
MUA,MUSRA,80.879372,21.152966,2,0
MUD,MURADNAGAR,77.506774,28.759017,8,0
MUE,MUDKHED,77.509661,19.148087,42,0
MUG,MAGRA,88.36829,22.983125,1,0
MUGA,MAHUGARHA,77.2417423,24.62774509,4,0
MUGR,MANUGURU,80.799034,17.925272,4,2
MUK,MUNUMAKA,79.981319,16.190922,4,0
MULK,MULKI,74.804962,13.068517,10,0
MUM,MANGAPATNAM,78.26075341,14.73669649,2,0
MUP,MURHIPAR,81.148154,21.183141,1,0
MUR,MANKAPUR JN,82.227648,27.039058,53,0
MURD,MANDAWAR M RD,76.85082269,27.15609766,10,0
MURI,MURI,85.86699069,23.37628437,67,0
MUT,MEERUT CANT,77.686937,29.015997,17,0
MUV,MANDUADIH,82.972079,25.300001,25,9
MUW,MATHURAPUR,86.631692,24.386518,6,0
MV,MAYILADUTURAI J,79.62868,11.095237,34,2
MVD,MULVAD,75.746926,16.620372,2,0
MVE,MUNDHEWADI,75.70654796,17.74176466,2,0
MVF,MANABAR,82.695903,18.839732,2,0
MVG,MALIGURA,82.638614,18.953175,2,0
MVH,MANTATTI,77.50948072,17.22769347,2,0
MVI,MORBI,70.829277,22.825342,4,0
MVJ,MAVLI JN,73.973721,24.794585,29,1
MVLK,MAVELIKARA,76.545692,9.239487,38,0
MVN,MILAVITTAN,78.087335,8.811577,8,0
MVO,MANWATH ROAD,76.534516,19.358161,26,0
MVW,MALLIVIDU,83.172858,17.971931,2,0
MW,MAIRWA,84.151979,26.240309,17,0
MWH,MALWAN,80.685594,26.017246,1,0
MWJ,MARWASGRAM,81.836685,24.098212,4,0
MWK,MORDAD TANDA,74.904782,20.68819,2,0
MWM,MALLESWARAM,77.563207,13.001289,10,0
MWRN,MADWARANI,82.711553,22.165407,1,0
MWT,MARWAR LOHWAT,72.58927,26.981256,4,0
MWW,MAHWA,76.608871,27.48372,2,0
MWX,MALLANWALA KHAS,74.81342713,31.04700491,5,0
MWY,MAILARAM,77.809709,17.280412,2,0
MXA,MARAUDA,81.35973,21.15958,2,0
MXH,MAKHU,74.983505,31.105935,6,0
MXK,MANDRAK,78.11028659,27.768635,2,0
MXL,MOKHOLI,76.460845,26.160967,2,0
MXN,MARIANI JN,94.308203,26.652435,39,0
MXO,MORTHALA,72.80341865,24.50260496,2,0
MXT,MALAKPET,78.494244,17.375398,4,0
MYA,MANDYA,76.897256,12.529176,38,0
MYG,MIYAGAM KARJAN,73.120353,22.050722,20,0
MYK,MAYAKONDA,76.081381,14.284214,4,0
MYL,MALLIYALA,77.776755,15.397805,4,0
MYM,MEMARI,88.095637,23.172935,1,0
MYR,MAIHAR,80.763148,24.255485,79,0
MYS,MYSORE JN,76.646013,12.318946,52,23
MYX,METYAL SOHAR,86.748784,23.482582,4,0
MYY,MAYYANAD,76.647331,8.837759,8,0
MZC,MIRZA CHEUKI,87.4979796,25.25877678,8,0
MZH,MAUHARI,81.769465,23.118661,12,0
MZL,MIRZAPALLI,78.415299,18.017963,8,0
MZM,MUZZAMPUR NRYN,78.222356,29.58301,9,0
MZP,MIRZAPUR,82.569869,25.13435,145,0
MZR,MURTAJAPUR,77.354825,20.736468,32,0
NAB,NAGBHIR JN,79.700138,20.579812,4,0
NAC,NAWA CITY,74.998832,27.029479,17,0
NAD,NAGDA JN,75.412491,23.45592,108,0
NAK,NAKSALBARI,88.202235,26.682578,2,0
NAM,NAMRUP,95.313642,27.19627,8,0
NAN,NANDGAON ROAD,73.73056,16.387454,4,0
NANA,NANA,73.110095,24.925895,4,0
NAND,NANDIKOOR,74.806474,13.133125,2,0
NANR,NARANPUR,85.637868,21.617209,2,0
NASP,NARASINGAPALLI,82.891038,17.606751,4,0
NAT,NATHNAGAR,86.935373,25.237052,8,0
NAVI,NEW AMRAVATI,77.732428,20.902137,5,0
NAW,NAWANDGI,77.42790824,17.21709983,6,0
NAWN,NAWAN,74.353285,29.653072,2,0
NAZJ,NAZIRGANJ,85.806327,25.724315,4,0
NB,NIMBHORA,75.975186,21.160781,2,0
NBA,NABHA,76.146396,30.363819,15,0
NBD,NAJIBABAD JN,78.335733,29.60354,42,0
NBG,NABENAGAR ROAD,84.094044,24.653944,12,0
NBH,NIMBAHERA,74.694312,24.623252,12,0
NBI,NADBAI,77.20808751,27.21367431,12,0
NBL,NIMBAL,75.859907,17.118384,11,0
NBM,NAVABPALEM,81.606702,16.831606,4,0
NBP,NIBHAPUR,82.249697,25.600347,1,0
NBPH,NEW BALARAMPUR,88.247374,24.051233,1,0
NBQ,NEW BONGAIGAON,90.53684346,26.47583544,94,0
NBR,NAMBURU,80.495825,16.358721,8,0
NCB,NEW COOCH BEHAR,89.469766,26.353159,74,1
NCH,NAKACHARI,94.39391294,26.70813334,4,0
NCJ,NAGERCOIL JN,77.44347,8.17385,47,11
NCR,NAGORE,79.846188,10.81843,6,0
NCU,NALLACHERUVU,78.177734,14.020565,2,0
ND,NADIAD JN,72.855718,22.694106,143,0
NDAE,NABADWIP DHAM,88.356472,23.396593,25,0
NDB,NANDURBAR,74.246482,21.374812,62,0
NDD,NIDADAVOLU JN,81.675504,16.898297,57,0
NDE,NANDRE,74.55902999,16.96402856,1,0
NDJ,NANDGANJ,83.396867,25.54457,1,0
NDKD,NADIKUDI JN,79.723565,16.590634,26,0
NDL,NANDYAL,78.472545,15.468024,20,0
NDLS,NEW DELHI,77.220004,28.642314,239,85
NDN,NARDANA,74.828747,21.178209,8,0
NDNI,NIDHANI,80.008415,22.576568,3,0
NDO,NIDUBROLU,80.557243,16.067904,25,0
NDPU,NUDURUPADU,80.193376,16.273407,5,0
NDR,NANDESARI,73.09527343,22.41833164,3,0
NDT,NATHDWARA,73.909396,24.92025,6,2
NDU,NADAUJ,85.01733521,25.29653879,2,0
NDW,NADWAN,85.06567372,25.39668693,2,0
NDZ,NIDIGALLU,79.660594,13.988306,2,0
NED,H SAHIB NANDED,77.310478,19.160522,72,16
NEO,NEORA,84.986523,25.57459,8,0
NEP,NENPUR,72.725207,22.847183,4,0
NEW,NIVARI,78.82007,25.328061,8,0
NFK,NEW FARAKKA JN,87.915236,24.794558,69,0
NG,NAGARI,79.579647,13.307882,2,0
NGA,NINGALA JN,71.709352,22.0252,6,0
NGAN,NAGAON,92.67253075,26.35621199,2,0
NGB,NAWABGANJ GONDA,81.977064,27.153816,2,0
NGE,NAGAR,82.459164,23.315091,4,0
NGG,NAGINA,78.424119,29.437919,15,0
NGHW,NAGESHWADI HALT,76.91610236,18.46151913,1,0
NGI,NAGARI,78.889984,20.406983,2,0
NGLT,NAGLATULA,77.421273,26.92382,2,0
NGN,NANDGAON,74.659526,20.307616,21,0
NGNT,NEW GUNTUR,80.4582228,16.3100404,13,0
NGO,NAGAUR,73.723572,27.199991,40,0
NGP,NAGPUR,79.089004,21.153567,243,19
NGR,ANNIGERI,75.430851,15.432164,17,0
NGS,NAGANSUR,76.182913,17.429086,2,0
NGT,NAGAPPATTINAM,79.845998,10.759221,10,0
NGTN,NAGOTHANE,73.140769,18.539932,4,0
NH,NAIHATI JN,88.4185,22.888555,47,0
NHH,NIHALGARH,81.632581,26.460131,36,0
NHK,NAHARKATIYA,95.329775,27.289403,10,0
NHLN,NAHARLAGUN,93.6984,27.1086,4,2
NHN,NIGOHAN,81.045358,26.567225,11,0
NHT,NALHATI JN,87.83867,24.295706,17,0
NHY,NAGANAHALLI,76.651081,12.380243,4,0
NIA,JANJGIR NAILA,82.564589,22.022964,19,0
NIDI,NIDI,73.106567,18.472247,2,0
NIIJ,NILAJE,73.079908,19.155062,4,0
NIL,NILAMBUR ROAD,76.254779,11.278805,2,1
NILE,NIMTITA,88.00764,24.625338,11,0
NIM,NIMDIH,86.142118,22.993643,2,0
NIQ,NIGAURA,81.874215,22.961546,8,0
NIR,NAINPUR JN,80.108853,22.425676,9,0
NIRA,NIRA,74.20908244,18.10496492,7,0
NIU,NABIPUR,73.030592,21.807541,10,0
NIV,NIVASAR,73.454552,16.946588,2,0
NJM,N J RAMANAL,73.900383,15.2139694,4,0
NJP,NEW JALPAIGURI,88.443391,26.683025,126,10
NJT,NAGER COIL TOWN,77.41943182,8.199571811,4,0
NK,NASIK ROAD,73.841897,19.947627,133,0
NKD,NEKONDA,79.804593,17.794878,13,0
NKDO,NAKKANADODDI,77.476679,15.165309,4,0
NKE,NARKATIAGANJ JN,84.464045,27.105035,18,0
NKI,NAIKHERI,75.689198,23.196778,3,0
NKJ,NEW KATNI JN,80.42045394,23.81363704,5,0
NKM,NAMKON,85.376672,23.351755,8,0
NKP,NIRAKARPUR,85.530464,19.991741,10,0
NKR,NIMAR KHERI,76.150998,22.11119,4,0
NKW,NILAKANTHESWAR,85.798221,21.426066,2,0
NKX,NAKTISEMRA,82.07393,19.062273,2,0
NLD,NALANDA,85.462774,25.122359,7,0
NLDA,NALGONDA,79.283436,17.06118,32,0
NLDM,NANGAL DAM,76.372615,31.370543,12,2
NLE,NILESHWAR,75.13575,12.255885,18,0
NLI,NAMLI,75.067161,23.455521,4,0
NLKR,NILOKHERI,76.925491,29.831492,4,0
NLPD,NALLAPADU,80.397756,16.308263,8,0
NLR,NELLORE,79.989383,14.460592,152,0
NLS,NELLORE SOUTH,79.983464,14.444475,2,0
NLV,NALBARI,91.440291,26.450629,6,0
NMD,NOMODA,76.57945,26.280074,2,0
NMDA,NEW MORINDA,76.518125,30.776469,4,0
NMGT,NMG TAMDALGE,74.486113,16.769024,1,0
NMGY,NUMALIGARH,93.865713,26.601184,2,0
NMH,NIMACH,74.853025,24.459873,25,0
NMJ,NIDAMANGALAM,79.412736,10.773564,8,0
NMK,NIM KA THANA,75.779691,27.741573,10,0
NMKL,NAMAKKAL,78.1674,11.2189,6,0
NMM,NEW MISAMARI,92.575454,26.810166,2,0
NMP,NIMPURA,87.264686,22.332403,21,0
NMT,NAMTIALI,94.619336,26.851588,6,0
NMX,NEW MAYNAGURI,88.822868,26.578607,6,0
NMZ,NEW MAL JN,88.724837,26.87368,16,0
NN,NANDURA,76.460158,20.838889,23,0
NNA,NAUGACHIA,87.09387,25.385261,50,0
NNE,NONERA,78.333363,26.437569,2,0
NNGE,NARANGI,91.835776,26.182961,4,0
NNGL,NAYA NANGAL,76.354211,31.378961,2,0
NNL,NARNAUL,76.123133,28.044396,10,0
NNN,NANGUNERI,77.662592,8.4891,10,0
NNO,NANGLOI,77.056966,28.686261,14,0
NNP,NANPARA JN,81.512594,27.859887,2,0
NNR,NARAYANPUR,86.859388,25.398348,12,0
NNW,NRYNPUR TATWAR,76.635578,26.344259,11,0
NOI,NARIAOLI,78.604147,23.89567,5,0
NOK,NOKHA,73.474848,27.556203,38,0
NOL,NIYOL,72.902305,21.160311,5,0
NOMD,NOAMUNDI,85.513684,22.15311,4,0
NOQ,NEW ALIPURDUAR,89.541398,26.48572,62,1
NPD,NAWAPARA ROAD,82.562564,20.809717,10,0
NPI,NIPANIA,82.044275,21.826434,2,0
NPK,N. PANAKUDI,77.582174,8.315971,2,0
NPL,NAGALAPALLE,78.229966,17.460567,4,0
NPNR,NEPANAGAR,76.397032,21.463933,17,0
NPRD,NAGPUR ROAD,82.349049,23.279379,4,0
NPS,NAPASAR,73.56399,27.980942,8,0
NPW,NIPANI VADGAON,74.704716,19.587951,6,0
NR,NIPHAD,74.079481,20.096584,11,0
NRA,NUNKHAR,83.880179,26.425483,2,0
NRDP,NAGIREDDIPALLI,78.939987,17.422255,4,0
NRE,NANDALUR,79.105722,14.264922,18,0
NRG,NERGUNDI,85.959078,20.538381,15,0
NRGR,NARANJIPUR,76.00915947,23.04714209,6,0
NRI,NARAINA,75.193029,26.796464,19,0
NRK,NARAIKKINAR,77.841953,8.862519,1,0
NRKR,NARKHER,78.524814,21.468725,29,0
NRL,NERAL,73.318955,19.027113,3,0
NRLR,NORLA ROAD,83.373301,20.041394,18,0
NRM,NURMAHAL,75.601431,31.081589,2,0
NRO,NAKODAR JN,75.475608,31.111697,2,0
NRP,NARSIPATNAM RD,82.724605,17.452852,16,0
NRPA,NARAYNPUR ANANT,85.409122,26.089052,2,0
NRPD,NARAYANPET ROAD,77.3061579,16.6477086,2,0
NRR,NAGARUR,77.313184,15.542335,4,0
NRS,NAGARIA SADAT,79.205555,28.550179,6,0
NRT,NARASARAOPET,80.041607,16.231527,20,0
NRW,NARWANA JN,76.109286,29.588632,29,0
NRX,NOADAR DHAL,87.745014,23.433927,2,0
NRYP,NARAYANAPURAM,77.696047,14.128972,2,0
NRZB,NOWROZABAD,80.980363,23.394425,13,0
NS,NARASAPUR,81.699909,16.445891,10,5
NSD,NASIRABAD,74.716991,26.29446,19,0
NSL,NAGARSOL,74.541646,20.102455,28,3
NSU,NISUI,79.236446,28.290931,3,0
NSVP,NPA SHVRAMPALLI,78.43720382,17.32371429,1,0
NSX,NARSIPURAM HALT,83.406282,18.737615,4,0
NTSK,NEW TINSUKIA JN,95.334128,27.479748,29,2
NTV,NAUTANWA,83.421297,27.42688,4,2
NTW,NANJANGUD TOWN,76.68443,12.12211,2,0
NTZ,NATHWANA,73.813703,28.563319,4,0
NU,NARSINGHPUR,79.214385,22.943112,66,0
NUD,NAVAGADH,70.616721,21.764344,8,0
NUJ,NUJELLA,81.022402,16.386599,2,0
NUQ,NAGAR UNTARI,83.514165,24.285735,12,0
NUR,NARELA,77.085727,28.846886,12,0
NVG,NAWAGAON,78.436386,22.088704,5,0
NVRD,NAVADE ROAD,73.102716,19.052389,4,0
NVS,NAVSARI,72.914294,20.946851,65,0
NVT,NAVIPET,78.013194,18.770457,6,0
NVU,NAVALUR,75.055491,15.415518,2,0
NW,NALWAR,77.019937,16.936043,15,0
NWA,NAGARWARA,80.12340102,22.21071984,7,0
NWB,NIWAS ROAD,82.013256,24.053618,2,0
NWD,NAWADAH,85.548645,24.886758,4,0
NWP,NAUPADA JN,84.28292201,18.57940973,18,0
NWR,NIWAR,80.36959011,23.72046272,4,0
NWU,NAVAPUR,73.771183,21.166844,13,0
NXN,NUAGAON,84.942033,22.386583,6,0
NYG,NAYAGARH,85.433342,21.839609,4,0
NYH,NAYANDAHALLI,77.520696,12.941162,2,0
NYK,NAYA KHARADIA,74.93509671,27.03838566,2,0
NYN,NAINI,81.860042,25.393138,28,0
NYO,NAYAGAON,85.099366,25.763263,6,0
NYP,NAYUDUPETA,79.900898,13.908321,20,0
NYY,NEYYATTINKARA,77.08111,8.41041,14,0
NZB,NIZAMABAD,78.103238,18.679165,41,3
NZD,NUZVID,80.961528,16.649931,10,0
NZM,H NIZAMUDDIN,77.254249,28.58733,178,48
NZT,NAZARETH,77.976271,8.563997,2,0
OBR,OBRA DAM,82.975949,24.438661,13,0
OBVP,OBULAVARIPALLI,79.268221,14.04083,8,0
ODC,ODDANCHATRAM,77.74653176,10.48559876,2,0
ODG,OBAIDULLA GANJ,77.587299,22.994912,12,0
ODM,ONDAGRAM,87.202275,23.147974,8,0
OEA,ODELA,79.44974428,18.45655424,4,0
OGL,ONGOLE,80.057404,15.498064,152,0
OKA,OKHLA,77.264825,28.559332,9,0
OKD,OKHA MADHI,69.10380058,22.09564161,2,0
OKHA,OKHA,69.073775,22.47096,30,15
OM,OMKARESHWAR RD,76.04654,22.215082,4,0
OML,OMALUR,78.04678002,11.7385543,6,0
OMLF,OLD MALDA,88.143718,25.053174,2,0
ON,UNNAO JN,80.486199,26.548354,65,0
ONR,COONOOR,76.791337,11.343714,4,1
OPL,UPPAL,79.48098,18.183408,2,0
ORAI,ORAI,79.45953396,25.98253701,53,0
ORGA,ORGA,84.91578,22.448548,4,0
ORH,ODDARAHALLI,77.541461,13.345829,2,0
ORR,ORR,77.799315,24.530939,2,0
OSA,AUSA ROAD,76.40799217,18.37722963,2,0
OSN,OSIYAN,72.899779,26.729223,11,0
OTP,OTTAPPALAM,76.377993,10.770046,40,0
OTR,MOTURU,81.051142,16.439969,1,0
OYR,WARIA,87.246177,23.537562,9,0
PAA,PATAS,74.46965272,18.47326639,8,0
PAD,PARDI,72.924311,20.513153,9,0
PAE,PALANA,73.273605,27.845286,2,0
PAGM,PENNADA AGRHRM,81.577652,16.541296,2,0
PAI,PABAI,77.931259,23.767491,2,0
PAIL,PALI A,73.3311,25.7781,1,0
PAK,PAKALA JN,79.11408,13.451133,33,0
PAM,PANAPAKAM,79.210821,13.513241,4,0
PAN,PANAGARH,87.439587,23.443034,25,0
PANP,PANDAVAPURA,76.681387,12.463018,16,0
PAO,PANOLI,72.978371,21.535197,10,0
PAP,PITHAPURAM,82.257512,17.11087,21,0
PAR,PANDHURNA,78.525394,21.589996,64,0
PARD,PATHRAD,77.39203,19.18427,5,0
PASA,PARASHSHALA,77.16548966,8.339840005,10,0
PAU,PURNA JN,77.024985,19.180527,71,2
PAV,PEDANA,81.143792,16.252107,7,0
PAVP,P AVATAPALLE,80.839432,16.562545,4,0
PAW,PANDABESWAR,87.277416,23.711965,4,0
PAY,PAYYANUR,75.195107,12.092248,44,0
PAZ,PAYANGADI,75.2596,12.021508,14,0
PB,PUNTAMBA,74.62195972,19.76202553,26,0
PBA,PIARDOBA,87.322164,22.956881,4,0
PBD,P BRAHMADEVAM H,82.078986,16.990821,2,0
PBE,PILIBHIT JN,79.813946,28.614978,6,0
PBH,PARTAPGARH JN,82.001778,25.913308,51,3
PBKS,PMBAKVL SHANDY,77.431001,9.130538,2,0
PBL,PATHSALA,91.176255,26.497475,2,0
PBM,PAMBAN JN,79.213482,9.279729,2,0
PBN,PARBHANI JN,76.774119,19.25746,65,0
PBP,PEMBARTI,79.11616,17.692296,4,0
PBR,PORBANDAR,69.615506,21.643598,14,7
PBV,PALIBA,82.695712,18.659915,2,0
PBW,PANTNAGAR,79.51778,29.017708,2,0
PC,PACHORA JN,75.34831,20.668385,25,0
PCH,PACHHAPUR,74.672174,16.093145,2,0
PCL,PULICHERLA,79.040396,13.598983,2,0
PCLI,PALACHAURI,78.659087,22.201012,2,0
PCN,PANCH PIPILA,74.737549,23.06329,4,0
PCQ,PICHKURIRDHAL,87.720914,23.54342,2,0
PCU,PUTLACHERUVU,81.112395,16.484823,2,0
PCV,PALAKKODU,78.072073,12.297418,2,0
PCX,PAGLA CHANDI,88.303969,23.743195,4,0
PCZ,POCHARAM,80.234583,17.486717,4,0
PDA,PUNDOOAH,88.270115,23.070862,1,0
PDD,PADUBIDRI,74.768165,13.197027,4,0
PDE,PINDRAI,80.04620421,22.51179979,9,0
PDG,PARADGAON,76.147387,19.629143,6,0
PDGL,PONDUGULA,79.65905031,16.67624425,2,0
PDGN,PADHEGAON,74.69233,19.536709,6,0
PDH,PADADHARI,70.605343,22.429596,12,0
PDKN,PEDAKAKANI HALT,80.48615483,16.34323912,8,0
PDKT,PUDUKKOTTAI,78.801946,10.372457,16,0
PDL,PENDEKALLU,77.647361,15.374513,6,0
PDNA,PEDDADINNE,77.83502,16.100078,1,0
PDNR,PADNUR,75.98468189,17.32237038,2,0
PDO,POODOOR,77.820931,16.153897,1,0
PDP,PADSE,74.924335,21.132043,4,0
PDPL,PEDDAPALLI,79.39208,18.613796,17,0
PDR,PAYAGPUR,81.776186,27.407067,2,0
PDRD,PINDRA ROAD,82.851162,25.497052,2,0
PDT,PENDURTI,83.195211,17.813498,6,0
PDU,PONDURU,83.776548,18.362876,6,0
PDW,PANDAUL,86.08663559,26.28048661,6,0
PDX,PAYRADANGA,88.545481,23.128661,1,0
PDY,PUDUCHERRY,79.828127,11.925446,18,9
PDZ,PILIODA,76.864382,26.606366,2,0
PED,PIPARDAHI,79.41266,22.052145,2,0
PEH,PATHARDIH JN,86.4345602,23.6755246,2,0
PEM,PERALAM JN,79.656384,10.959358,6,0
PEN,PEN,73.08679785,18.73560446,4,0
PEP,PHEPHNA JN,84.051325,25.770309,5,0
PER,PERAMBUR,80.244533,13.10702,42,0
PERN,PERNEM,73.816537,15.707894,10,0
PES,PHESAR,84.418085,24.845489,2,0
PFM,PHAPHAMAU JN,81.866406,25.524256,23,0
PFR,PACHOR ROAD,76.741609,23.729095,10,0
PFU,PADUA,82.687882,18.396744,2,0
PG,PERGAON,76.673464,19.294984,6,0
PGA,PAGARA,77.44077,24.65577,2,0
PGI,PARPANANGADI,75.861006,11.04591,32,0
PGK,PILI BANGAN,74.079282,29.483825,16,0
PGP,PANDURANGAPURAM,80.76459,17.718238,2,0
PGR,PUGALUR,77.990709,11.051702,12,0
PGRL,PIDUGURALLA,79.876294,16.477787,26,0
PGT,PALAKKAD,76.641926,10.802091,105,0
PGTN,PALGHAT TOWN,76.652167,10.7753892,2,1
PGU,PADUGUPADU,79.989954,14.496976,2,0
PGW,PHAGWARA JN,75.76550198,31.21755575,76,0
PGZ,PERUNGUZHI,76.808211,8.631561,2,0
PHA,PATHARIA,79.192899,23.905726,21,0
PHD,PHAPHUND,79.55425521,26.63211832,24,0
